id,price,lat,lng,name,rating,property_type,room_type,person_capacity,bedrooms,beds,bathrooms,cleanliness_rating,location_rating,value_rating,communication_rating,checkin_rating,accuracy_rating,review_count,description,city,created_at
723861207309008728,117,40.70608644521528,-73.93905116757614,Big cosy Bushwick room,,Private room in rental unit,Private room,2,1,1,1,4.88,4.72,4.71,4.96,4.93,4.83,106,"",Brooklyn,2025-12-31 19:45:58.390717
41504521,234.6,40.68375,-73.93663,Private Brownstone Guest Suite (separate entrance),,Entire home,Entire home/apt,2,1,1,1,5,4.8,4.81,4.96,4.92,4.99,91,"",Brooklyn,2025-12-31 19:53:46.437312
52846818,39.8,40.90689,-73.78086,Cozy Room #4 | New Rochelle | Near NYC,,Private room in rental unit,Private room,2,1,1,2,4.8,4.79,4.84,4.96,4.92,4.94,85,"",New Rochelle,2025-12-31 18:23:42.876807
1238724380621296610,97.2,40.64793,-73.94885,Bright Room with Manhattan View & Prime Amenities,,Private room in rental unit,Private room,1,1,1,1,4.91,4.87,4.83,4.78,4.87,4.91,24,"",Brooklyn,2025-12-31 19:52:08.382376
1464936280528850009,73.8,40.73711185503353,-73.9257043769857,"Cute, Cozy & Peaceful Private Room in 2-Fam House",,Private room in home,Private room,1,1,1,1,5,5,5,5,5,5,3,"",Queens,2025-12-31 21:59:21.148832
1542948237108317881,103.2,40.68162,-73.91945,"Comfy, Charming Room in Sunlit Brooklyn Duplex",,Private room in home,Private room,1,1,1,1.5,5,4.8,4.8,5,4.8,5,5,"",Brooklyn,2025-12-31 19:55:00.247495
39729344,33.4,33.91800963159457,-118.41973632869686,#110 yuki short term,,Private room in hostel,Private room,1,1,1,1,4.9,4.9,4.8,5,5,5,10,"",El Segundo,2025-12-31 22:32:24.166581
1032617056422118872,187.2,34.01921857710014,-118.48814976593718,Santa Monica Apartment,,Entire rental unit,Entire home/apt,1,1,1,1,5,4.94,4.75,4.97,4.97,4.96,79,"",Santa Monica,2025-12-31 22:57:11.52806
972805172969056732,64.4,40.76013,-73.88593,Cuencanita Rooms,,Private room in home,Private room,1,1,1,1,4.92,4.7,4.89,4.96,4.98,4.91,100,"",Queens,2025-12-31 21:59:28.711287
50288808,230.4,40.71603,-73.93923,Spacious and Serene East Williamsburg Guest Suite,,Private room in guest suite,Private room,2,1,1,,4.94,4.93,4.88,4.99,4.97,4.98,225,"",Brooklyn,2025-12-31 22:32:46.894132
40976158,169.4,34.06317,-118.37792,Lil Beauty in Bev Hills,,Entire guesthouse,Entire home/apt,2,0,2,1,4.91,4.98,4.88,4.97,4.96,4.96,570,"",Beverly Hills,2025-12-31 22:32:22.141136
1561855575256679103,199.2,34.01323,-118.49296,Chic SM Apartment Free Parking & High-Speed Wi-Fi,,Entire rental unit,Entire home/apt,2,0,1,1,5,5,5,5,5,5,1,"",Santa Monica,2025-12-31 22:57:23.149746
1645667,104.2,40.68557330547818,-73.95144176364386,Truly A Sweet Home away from Home.,,Private room in rental unit,Private room,2,2,2,,4.7,4.51,4.73,4.87,4.93,4.77,382,"",Brooklyn,2025-12-31 19:51:34.234033
34487373,201,40.7645895,-73.9809119,Luxury ADA King Room,,Room in boutique hotel,Private room,2,1,1,1,4.26,4.82,4.15,4.35,4.62,4.47,34,"",NEW YORK,2026-01-01 00:01:59.491104
1457840464438096239,173.4,34.0124,-118.49734,Best location! Studio with view,,Room in hotel,Private room,2,0,1,,4.67,4.89,4.56,4.11,4.37,4.67,27,"",Santa Monica,2025-12-31 22:57:24.156503
1224079069637556316,179.6,40.71720820330147,-73.99553099256845,In The Heart Of Lower East Side | Accessible Room,,Room in hotel,Private room,4,1,2,1,4.97,4.81,4.94,5,4.87,4.97,31,"",New York,2025-12-31 19:49:29.027796
1574442753342763775,139.2,34.09005,-118.38836,Noir Suite• Private Bath• Hollywood views• Balcony,,Private room in townhouse,Private room,2,1,1,,5,5,5,5,5,5,4,"",West Hollywood,2025-12-31 23:14:06.038161
20950847,80.8,34.01074010650095,-118.48312374804544,"Mins from SM beach and pier, food and busses.",,Private room in bungalow,Private room,1,1,1,1,4.69,4.89,4.66,4.79,4.8,4.78,265,"",Santa Monica,2025-12-31 22:56:55.409502
751544681082578652,77.6,40.69877,-73.91542,Bedroom bk Minimalist 1,,Private room in condo,Private room,1,1,1,1,4.71,4.64,4.73,4.83,4.86,4.69,83,"",Brooklyn,2025-12-31 21:58:57.444914
956520617714991004,248.8,34.06369,-118.39885,Exquisite 1-BR Apartment Retreat,,Entire rental unit,Entire home/apt,4,1,2,1,4.92,4.83,4.8,4.93,4.59,4.7,90,"",Beverly Hills,2025-12-31 22:32:28.211268
645056913089000891,176,40.68092,-73.99097,"Privacy, Garden Unit - Modern, Huge w Backyard!",,Private room in rental unit,Private room,2,1,1,,4.95,4.96,4.84,4.97,4.94,4.98,160,"",Brooklyn,2025-12-31 21:59:09.531484
22978748,241,34.00682,-118.49112,Very spacious studio  apartment by the beach.,,Entire rental unit,Entire home/apt,3,0,2,1,4.81,4.96,4.64,4.85,4.86,4.78,341,"",Santa Monica,2025-12-31 22:57:17.584863
41295524,169.6,40.67627,-73.94137,Hotel like place - private patio and bathroom,,Private room in townhouse,Private room,2,1,2,,4.88,4.76,4.83,4.94,4.97,4.94,313,"",Brooklyn,2025-12-31 19:53:37.607739
3554230,137,40.655129939635586,-73.96035240659246,Beautiful sunny bedroom just off Prospect Park,,Private room in condo,Private room,2,1,1,1,4.9,4.88,4.83,4.96,4.97,4.93,103,"",Brooklyn,2025-12-31 19:51:23.212769
624694699394680598,212,40.75142288208008,-73.97050476074219,Beautiful Studio with Patio in Midtown NYC! #2202,,Entire loft,Entire home/apt,3,1,1,1,4.82,4.91,4.69,4.81,4.94,4.85,278,"",New York,2025-12-31 21:59:05.500972
1539234016939809544,245.8,34.01526,-118.49404,Santa Monica 2BR / Beach Area / LAX Airport Nearby,,Entire rental unit,Entire home/apt,4,2,2,2,5,5,4.88,5,5,5,8,"",Santa Monica,2025-12-31 22:57:19.602868
1212893880121060294,94.6,40.75014,-73.99702,NYC Chelsea Studio <Share bathroom>,,Entire rental unit,Entire home/apt,1,1,1,1,4.72,4.84,4.61,4.88,4.81,4.82,74,"",New York,2025-12-31 21:59:02.471654
52417197,76.6,40.65227,-73.94977,Sweet Cutie in Brooklyn,,Private room in home,Private room,2,1,1,1,4.81,4.61,4.8,4.9,4.94,4.88,151,"",Brooklyn,2025-12-31 21:59:20.134583
6146783,67.6,40.63992,-73.96424,"Quiet, quaint room in Victorian Town House",,Private room in townhouse,Private room,1,1,1,1,4.94,4.88,4.9,4.96,4.98,4.93,161,"",Brooklyn,2025-12-31 21:58:49.384918
7399448,121.8,34.02724,-118.48191,Boutique Bedroom/Private Bath in MID-SM,,Private room in rental unit,Private room,2,1,1,,4.88,4.86,4.81,4.93,4.93,4.91,568,"",Santa Monica,2025-12-31 22:57:09.013522
940279919668139029,105.4,40.69762669429253,-73.92402415682686,CrashPad: M and L Train WiFi Netflix Williamsburg,,Private room in rental unit,Private room,1,1,1,1,4.57,4.62,4.6,4.92,4.74,4.78,125,"",BROOKLYN,2025-12-31 19:55:02.627192
2267177,113.6,40.65234789006254,-74.00416495299471,Large Bedroom 15 Min From Manhattan,,Private room in home,Private room,2,1,2,,4.31,4.83,4.74,4.91,4.9,4.73,393,"",Brooklyn,2025-12-31 19:53:40.99523
658772827164292906,149.8,40.76054,-73.9904,Charming Bedroom  Midtown  Manhattan,,Private room in rental unit,Private room,1,1,1,1,4.91,4.93,4.79,4.93,4.88,4.88,124,"",New York,2025-12-31 21:58:50.391679
995941212621416043,87.8,40.68259,-73.94463,Vuitton Room!You're truly family when you're here!,,Private room in casa particular,Private room,2,1,1,2,4.79,4.83,4.9,4.99,4.97,4.92,192,"",Brooklyn,2025-12-31 21:58:53.911329
5406041,150.8,40.7265154,-73.9777228,Mod 3 BR duplex-East Village,,Private room in rental unit,Private room,2,1,1,,4.79,4.87,4.86,4.89,4.89,4.9,384,"",New York,2025-12-31 18:29:29.620602
20999025,105.4,40.6994,-73.92947,"✰Spacious, bright & modern room in Prime Bushwick!",,Private room in rental unit,Private room,2,1,1,1,4.81,4.76,4.9,4.96,4.97,4.98,275,"",Brooklyn,2025-12-31 21:59:19.122521
942924161054079470,180.6,34.09021122149903,-118.36222762723733,The Weho Groovy Getaway! Entire 1BDRM Central Flat,,Entire rental unit,Entire home/apt,2,1,1,1,4.86,4.79,4.71,4.91,4.98,4.83,66,"",West Hollywood,2025-12-31 22:56:17.580164
1490101713483931284,233,34.08225,-118.38615,"Peony (King bed, parking, gym)",,Entire rental unit,Entire home/apt,3,1,1,1,4.63,5,4.75,4.25,4.5,4.75,8,"",West Hollywood,2025-12-31 22:32:08.54374
712461884299712808,92.2,34.0595,-118.39511,LongTermLuxuryRoom Beverly Hills CA,,Private room in rental unit,Private room,1,1,1,1,5,5,5,5,5,4.8,5,"",Beverly Hills,2025-12-31 22:32:32.756122
9996642,119.4,40.67545,-73.97667,Brooklyn Retreat for Cat Lovers - with backyard!,,Private room in rental unit,Private room,2,1,1,1,4.73,4.97,4.89,4.97,4.93,4.9,460,"",Brooklyn,2025-12-31 21:59:14.58477
1524420567744285831,220.6,34.07687303150734,-118.3837389448614,Contemporary Comfort Between Beverly Hills & WeHo,,Entire rental unit,Entire home/apt,4,1,2,1,4.8,5,5,5,4.8,5,5,"",West Hollywood,2025-12-31 22:32:33.767019
41367371,128.8,40.71293,-73.96533,Large Sunlit Room in Super Charming 1861 Townhouse,,Private room in townhouse,Private room,1,1,1,2,4.97,4.95,4.85,4.98,4.99,4.96,185,"",Brooklyn,2025-12-31 21:59:12.556446
15067291,94.2,40.80981,-73.94492,Room in Manhattan with a garden view (Room 2),,Private room in townhouse,Private room,2,1,1,1,4.84,4.79,4.88,4.97,4.94,4.95,262,"",New York,2025-12-31 17:56:09.079265
666022943667475224,172.2,40.68119,-73.9413,Brooklyn sun drenched studio apartment!,,Entire rental unit,Entire home/apt,2,1,1,1,4.92,4.74,4.64,4.94,4.94,4.93,132,"",Brooklyn,2025-12-31 21:59:16.09854
1177327595254297656,102.2,40.61881,-74.0323824,Bay Ridge Studio with Classic New York Charm,,Entire rental unit,Entire home/apt,2,0,1,1,4.59,4.69,4.5,4.76,4.85,4.46,54,"",Brooklyn,2025-12-31 19:57:12.08191
1158421229819722537,93.4,34.06056,-118.40571,Cozy 1BR w/ King Bed Close to K-Town,,Private room in rental unit,Private room,2,1,1,1,4.74,4.47,4.74,4.95,4.95,4.89,19,"",Beverly Hills,2025-12-31 22:32:07.035388
575296507654359448,143.2,40.67819,-73.91127,Perfectly Located Charming Room Brooklyn Townhouse,,Private room in townhouse,Private room,1,1,1,1,4.96,4.66,4.88,4.99,4.97,4.96,157,"",Brooklyn,2025-12-31 19:52:31.444094
21804600,82,40.66151,-73.89033,The garden apartment,,Private room in home,Private room,2,1,1,,4.86,4.64,4.77,4.96,4.93,4.9,166,"",Brooklyn,2025-12-31 19:56:38.678933
7915305,99.4,34.02168,-118.49947,Amazing room near the beach in SaMo,,Private room in rental unit,Private room,1,1,1,1,4.75,4.96,4.79,4.94,4.92,4.84,502,"",Santa Monica,2025-12-31 22:57:00.44683
1577489096553584643,173.2,34.06694,-118.39518,Charming 1 bedroom apt in Beverly Hills,,Entire rental unit,Entire home/apt,5,1,1,1,,,,,,,,"",Beverly Hills,2025-12-31 22:32:25.176155
4968633,133.4,40.68238,-73.93794,Private Cozy Bright Brooklyn Space,,Private room in townhouse,Private room,2,1,2,,4.64,4.77,4.85,4.94,4.97,4.91,273,"",Brooklyn,2025-12-31 18:27:31.63689
232612,140,40.68518847176618,-73.94268839549034,"Lovely pied-à-terre, in an historic building",,Private room in townhouse,Private room,2,1,1,,4.92,4.56,4.82,4.92,4.89,4.94,586,"",Brooklyn,2025-12-31 19:52:00.560307
1545033170704904348,145.6,34.084911615142424,-118.35744862327883,Hidden Gem Near Melrose – Private Entry & Patio,,Private room in home,Private room,2,1,1,,5,5,4.69,5,4.92,4.85,13,"",West Hollywood,2025-12-31 22:56:16.071523
1244527144123868060,317,34.07394223420035,-118.39212887745796,*New* Beverly Hills 1 bdrm with Parking,,Entire rental unit,Entire home/apt,4,1,2,1,4.85,4.94,4.85,4.78,4.98,4.93,54,"",Beverly Hills,2025-12-31 22:32:25.679008
737536232375970112,75,40.68865,-73.74994,Room share bath & kitchen.,,Private room in rental unit,Private room,1,1,1,1,4.78,4.63,4.59,4.91,4.78,4.66,32,"",Queens,2025-12-31 19:56:55.146343
746115,229.4,34.09872,-118.372,Million Dollar View!,,Entire home,Entire home/apt,2,0,1,1,4.7,4.96,4.85,4.96,4.98,4.95,385,"",Los Angeles,2025-12-31 22:32:16.097618
9386008,114.8,34.05939,-118.40704,Beverly Hills Boutique Private Room•Walk to Rodeo!,,Private room in townhouse,Private room,2,1,1,1.5,4.79,4.93,4.71,4.64,4.86,4.79,14,"",Beverly Hills,2025-12-31 22:32:05.021469
1177461605461458079,93.2,40.61881,-74.03238,Bay Ridge Bliss: Your Chic Studio Retreat in NYC,,Entire rental unit,Entire home/apt,2,0,1,1,4.5,4.71,4.39,4.71,4.74,4.53,66,"",Brooklyn,2025-12-31 19:57:10.219216
1211608172160011490,97.2,40.68837204057643,-73.8533593458936,"Apartment on 2nd floor+kitchen | JFK, metro",,Private room in home,Private room,2,1,2,,4.9,4.67,4.71,4.92,4.94,4.86,51,"",Queens,2025-12-31 21:59:31.727854
8054651,85.4,40.68884,-73.93059,Private Sunlight Room in Brownstone Near Subway,,Private room in townhouse,Private room,1,1,1,2,4.75,4.65,4.82,4.95,4.98,4.93,647,"",Brooklyn,2025-12-31 18:24:07.501486
50654386,186,40.72100893442566,-73.94785369170653,Gorgeous Greenpoint Getaway,,Private room in rental unit,Private room,2,1,1,1,5,4.99,4.95,5,4.99,5,167,"",Brooklyn,2025-12-31 22:32:48.408259
1104349873802426432,111.4,40.64371551049821,-73.95813256198159,"Sunny, cozy room in Central Brooklyn",,Private room in home,Private room,2,1,1,1,4.91,4.69,4.94,4.99,4.99,4.98,128,"",Brooklyn,2025-12-31 19:54:50.295421
948447338778308419,720,40.74455,-74.02847,Spacious Oasis - Hoboken!,,Entire condo,Entire home/apt,3,1,1,1,4.94,4.97,4.85,5,4.97,4.93,144,"",Hoboken,2025-12-31 19:46:00.890975
1575056808941397013,172,33.98204,-118.45065,"Entire rental unit in Marina Del Rey, California",,Entire rental unit,Entire home/apt,4,1,1,1,5,5,5,5,5,5,1,"",Marina del Rey,2025-12-31 23:33:36.742971
1369102055975860834,167.8,34.09172126304647,-118.35568934264256,Prime Location Studio!,,Entire rental unit,Entire home/apt,2,1,1,1,4.91,4.88,4.88,4.93,4.89,4.9,90,"",West Hollywood,2025-12-31 22:56:30.15813
43315277,134.6,40.71882,-73.99373,138 Bowery-Queen Studio,,Room in aparthotel,Entire home/apt,2,0,1,1,4.97,4.84,4.68,4.68,4.9,4.84,31,"",New York,2025-12-31 17:52:36.177159
31474638,104.2,40.643102784202696,-74.01339110590112,Spacious Queen bed w/ En-Suite Bath,,Private room in townhouse,Private room,2,1,1,,4.74,4.76,4.76,4.9,4.9,4.85,123,"",Brooklyn,2025-12-31 18:27:17.764581
1066296521196856628,218.4,34.09037056338337,-118.36045650251218,Hollywood Gem with Parking,,Entire rental unit,Entire home/apt,4,1,,1,4.91,4.78,4.77,4.99,4.89,4.94,81,"",West Hollywood,2025-12-31 23:33:16.035053
1559061728129525304,420,40.7936102,-74.0106636,Modern Private Studio w/private bathroom!,,Private room in home,Private room,2,1,1,,5,4.73,4.91,5,5,4.91,11,"",West New York,2025-12-31 18:27:35.228429
23438247,105.4,40.7051,-73.94055,Plantastic Brooklyn Oasis,,Private room in rental unit,Private room,2,1,1,1,4.82,4.81,4.88,4.99,4.98,4.92,528,"",Brooklyn,2025-12-31 21:58:48.379071
995688738270644813,453,40.78848,-74.00827,"Cozy, Private Room/ 20 mins away to NYC",,Private room in home,Private room,2,1,1,1,4.66,4.79,4.81,4.97,4.95,4.81,108,"",West New York,2025-12-31 19:44:58.423239
1438797482904537093,201.8,34.0091,-118.49396,Modern 1BR Retreat • Walk to Ocean,,Entire rental unit,Entire home/apt,4,1,2,1,4.67,5,4.67,4.73,4.67,4.87,15,"",Santa Monica,2025-12-31 22:57:20.114083
45752036,122.8,40.7183,-73.99418,138 Bowery-Modern Studio,,Room in aparthotel,Entire home/apt,2,1,1,1,4.81,4.91,4.7,4.61,4.93,4.82,58,"",New York,2025-12-31 21:58:59.454925
2494793,88.6,34.02026,-118.47336,Cozy and Bright Private Room,,Private room in home,Private room,2,1,1,2,4.88,4.87,4.79,4.9,4.91,4.92,894,"",Santa Monica,2025-12-31 22:56:58.435939
1356862958825673292,110.4,40.66563346607141,-73.9230576161084,"A cozy room by the park, 3 mins walk to the subway",,Private room in rental unit,Private room,1,1,1,1,4.9,4.74,5,5,4.97,5,31,"",Brooklyn,2025-12-31 19:52:12.604517
1259487361981120964,462,40.7812710287767,-74.01621739645103,Cozy Stay 20 min from NYC | City Views + Comfort,,Private room in home,Private room,2,1,1,1.5,4.9,4.88,4.77,4.94,4.88,4.87,52,"",West New York,2025-12-31 19:45:45.559636
53608551,743,40.74309,-73.97819,Wonderful spacious room in the heart of Manhattan!,,Private room in rental unit,Private room,1,1,1,1,4.9,4.94,4.72,4.93,4.96,4.89,140,"",New York,2025-12-31 18:23:34.060773
1081462243487873391,188.4,34.094607,-118.374936,Access to Pizza G beats & the happenin’ pool scene,,Room in hotel,Private room,2,1,1,,4.66,4.78,4.38,4.64,4.72,4.64,109,"",West Hollywood,2025-12-31 22:56:34.686046
1224050223029907849,144.8,34.06398053480002,-118.37275324869111,Boho Paradise,,Entire rental unit,Entire home/apt,2,1,1,1,4.81,4.78,4.61,4.64,4.86,4.58,36,"",Beverly Hills,2025-12-31 22:32:15.595181
1348229197862173442,363,40.79759,-74.00591,"Stylish Private Room,20 mins to NYC.",,Private room in home,Private room,2,1,1,1,4.86,4.74,4.86,5,5,4.94,35,"",North Bergen,2025-12-31 18:24:19.727381
19844320,162.8,34.11397,-118.36937,Private Guest Suite- Top of Hollywood Hills,,Entire guest suite,Entire home/apt,2,0,1,1,4.77,4.94,4.79,4.88,4.92,4.82,198,"",Los Angeles,2025-12-31 23:33:26.639083
31667621,908,40.74691,-73.98683,Manhattan Family studio near Empire State building,,Entire rental unit,Entire home/apt,6,0,3,1,4.72,4.84,4.66,4.83,4.87,4.82,273,"",New York,2025-12-31 19:49:46.334352
10429604,243.8,34.00908035622016,-118.49409449203328,Beautiful Oceanside Home w/Stunning View,,Entire rental unit,Entire home/apt,2,1,1,1,4.91,4.97,4.82,4.99,4.78,4.93,415,"",Santa Monica,2025-12-31 22:57:08.007308
838028693896424740,53.4,40.78898,-74.00425,"Private Room A in West New York, NJ",,Private room in home,Private room,1,1,1,1,4.81,4.84,4.82,4.94,4.94,4.94,79,"",West New York,2025-12-31 21:58:52.402509
14918238,76.2,40.68452,-73.95378,Sunny Small Room,,Private room in rental unit,Private room,2,1,1,,4.6,4.78,4.77,4.92,4.91,4.77,647,"",Brooklyn ,2026-01-01 00:02:04.023683
1503030353104225399,321.6,34.10706,-118.36988,Casa Vista by Quintessential Stays,,Entire home,Entire home/apt,4,1,1,1,5,4.33,5,5,5,5,4,"",Los Angeles,2025-12-31 23:33:28.151377
1305096322826956646,988,40.71,-74.00869999999999,17John: Classic King Studio Apartment,,Entire rental unit,Entire home/apt,2,1,1,1,4.88,4.9,4.75,4.91,4.94,4.89,122,"",New York,2025-12-31 19:48:15.268195
1522784582591793210,294.6,34.07488194428155,-118.39115022651609,WEHO Getaway | 1 Bed & Bath | Parking,,Entire rental unit,Entire home/apt,3,1,1,1,5,5,5,5,4.83,5,6,"",Beverly Hills,2025-12-31 22:32:26.687354
25696,597,40.8102731,-73.9431546,Hague House,,Private room in condo,Private room,2,1,1,1,4.69,4.67,4.74,4.88,4.93,4.85,193,"",New York,2025-12-31 18:29:26.165772
1551882790551643706,101,40.66574,-73.88848,"Modern, Clean Room w/ Private Bath",,Private room in home,Private room,1,1,1,,5,5,5,5,5,5,8,"",Brooklyn,2025-12-31 18:25:09.568465
972740017700582747,50,40.760158090748945,-73.88814670703263,Cuencanita Rooms,,Private room in home,Private room,1,1,1,1,4.84,4.71,4.85,4.89,4.92,4.79,110,"",Queens,2025-12-31 21:59:20.640508
1348816325580572400,325,40.755510065142374,-74.04650779964838,"Hotel-Style– No Host, Professionally Managed ID247",,Private room in rental unit,Private room,3,1,1,2.5,4.86,4.77,4.59,4.91,4.91,4.82,22,"",Jersey City,2025-12-31 18:24:24.285067
745881711855691249,104.8,40.638826122348085,-73.88505289484405,Clean spacious PVT RM N Bath - 15 mins from JFK,,Private room in home,Private room,1,1,1,,4.96,4.72,4.84,5,4.93,4.95,92,"",Brooklyn,2025-12-31 19:56:42.586031
1337136423001367854,167.4,34.08946,-118.35605,Studio for three people near Santa Monica Blvd,,Entire rental unit,Entire home/apt,3,1,2,1,4.51,4.88,4.61,4.85,4.75,4.66,59,"",West Hollywood,2025-12-31 23:33:22.596784
1362319937122804648,129.6,40.66522987577487,-73.92594983586584,*Big Room*~ with Private Bathroom ~ Close to Metro,,Private room in rental unit,Private room,2,1,1,,4.89,4.53,4.89,4.91,4.93,4.93,55,"",Brooklyn,2025-12-31 19:52:37.520002
1183128782076109374,386,40.79881,-74.00332,Budget studio visiting NYC,,Entire rental unit,Entire home/apt,3,1,2,1,4.81,4.75,4.64,4.91,4.93,4.77,108,"",North Bergen,2025-12-31 19:49:40.436564
1008246140374586613,92,40.7372804,-73.9248528,Blue Oasis: Cosy & Soothing Private Room for You,,Private room in home,Private room,2,1,1,1,4.91,4.92,4.94,4.98,4.94,4.97,64,"",Queens,2025-12-31 21:59:26.194084
1284304094950879237,63.2,40.719103623230275,-74.06682767852286,"Hotel-Style– No Host, Professionally Managed ID264",,Private room in rental unit,Private room,2,1,1,1,4.79,4.38,4.67,4.75,4.83,4.71,24,"",Jersey City,2025-12-31 18:25:00.547318
1256752579877769406,169.2,34.077433838313226,-118.3587634512704,Hip Melrose Apt ฬ/ r໐໐ft໐p & 𝗙𝗿𝗲𝗲 Parking,,Entire rental unit,Entire home/apt,3,0,2,1,4.69,4.88,4.64,4.82,4.83,4.58,110,"",Los Angeles,2025-12-31 23:29:56.922024
1157986393909875539,110,40.71138,-73.96132,Cozy Williamsburg Bedroom,,Private room in rental unit,Private room,1,1,1,1,4.82,4.9,4.76,4.96,4.89,4.87,82,"",Brooklyn,2025-12-31 22:32:45.88754
28834703,292.4,40.68168507421499,-73.94341945556042,"Private, Beautiful Brownstone Guest Suite.",,Entire serviced apartment,Entire home/apt,2,1,1,1,4.9,4.78,4.82,4.96,4.93,4.93,599,"",Brooklyn,2025-12-31 19:54:42.481906
1313480536882565302,72,40.73718337724623,-74.0288400228216,New Single Artist Room,,Private room in rental unit,Private room,1,1,1,1,4.89,4.89,4.94,4.91,4.94,4.91,35,"",Hoboken,2025-12-31 17:52:44.417588
1281302979352188852,59,40.78845837552163,-74.00577977752334,Private Room C in WNY,,Private room in rental unit,Private room,2,1,1,1,5,4.95,4.86,5,5,5,22,"",West New York,2025-12-31 17:55:03.065026
16004776,163.8,40.69693,-73.98437,Bright Garden Room with Kitchenette,,Private room in rental unit,Private room,2,1,1,,4.88,4.78,4.84,4.96,4.97,4.92,307,"",Brooklyn,2025-12-31 19:55:46.073668
1439259377424958031,164.2,34.09294,-118.37396,Stylish and Bright K-Town Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.76,4.65,4.71,4.71,4.82,4.59,18,"",West Hollywood,2025-12-31 22:56:29.141121
1268136170467948347,216,34.01255,-118.49946,"Ocean Side Suite: Steps to the Ocean, Pier, &Shops",,Entire rental unit,Entire home/apt,3,0,,1,4.95,4.93,4.78,4.98,4.76,4.89,80,"",Santa Monica,2025-12-31 22:57:02.476133
654499264267120637,89,40.6551971,-73.9252011,"Brooklyn Delight! ""Winchester"" Private Bedroom",,Private room in home,Private room,1,1,1,1,4.73,4.73,4.81,4.92,4.92,4.88,26,"",Brooklyn,2025-12-31 19:56:14.015453
1529848797926738046,101,40.66427,-73.8869,"Modern, Cozy Room w/ Private Bath",,Private room in home,Private room,1,1,1,,4.92,4.25,4.92,5,4.83,4.92,12,"",Brooklyn,2025-12-31 19:52:57.328966
850720093399986020,210.6,40.68362994352859,-73.98454276117475,Charming Guest Suite in Classic Brownstone,,Private room in townhouse,Private room,2,1,1,,5,4.94,4.85,5,5,5,35,"",Brooklyn,2025-12-31 19:51:57.922335
975622708225877098,251.6,34.072474933388705,-118.39291904610215,Beverly Hills Spacious 1 BD!,,Entire rental unit,Entire home/apt,3,1,1,1,4.72,4.94,4.87,4.9,4.9,4.91,67,"",Beverly Hills,2025-12-31 22:32:29.223797
1250532327904932443,314,34.01243601252194,-118.49698863858815,Panoramic Ocean View with Balcony & Cal King Bed,,Entire rental unit,Entire home/apt,2,1,1,1,4.79,5,4.74,4.98,4.7,4.88,43,"",Santa Monica,2025-12-31 22:57:25.67568
1503098224238776096,261.2,34.00911,-118.49416,"Beach Bungalow: Steps to Pier, Promenade, & Dining",,Entire rental unit,Entire home/apt,4,1,2,1,4.95,5,4.8,5,4.8,5,20,"",Santa Monica,2025-12-31 22:57:11.026032
744307258225953765,98.4,40.76991,-73.90252,"Cozy 1br w prvt bathrm in vibrant Astoria, Queens",,Private room in home,Private room,2,1,1,,4.97,4.91,4.95,4.97,4.98,4.99,177,"",Queens,2025-12-31 21:59:23.173269
12270677,169.6,34.09487,-118.36121,Beautiful & spacious suite with private bath.,,Private room in townhouse,Private room,2,1,1,1.5,4.99,4.94,4.91,4.99,4.99,4.98,207,"",West Hollywood,2025-12-31 23:33:34.724458
1918693,148.6,40.68578,-73.96093,Lovely Bedroom in Artist's Home,,Private room in townhouse,Private room,2,1,2,,4.86,4.81,4.83,4.89,4.9,4.88,451,"",Brooklyn,2025-12-31 19:52:05.928026
8055508,73.8,40.68998,-73.9307,Private Spring Room in Brownstone Near Subway,,Private room in townhouse,Private room,1,1,1,2,4.77,4.66,4.79,4.93,4.95,4.89,646,"",Brooklyn,2025-12-31 18:23:06.671941
13674799,163.8,40.67796,-73.99871,Private suite in Carroll Gardens,,Private room in townhouse,Private room,2,1,1,,4.98,4.95,4.92,4.99,4.99,4.98,601,"",Brooklyn,2025-12-31 19:54:17.646407
1072604583533985335,103,40.68677043889534,-73.87153789401054,Ideal room for you 2,,Private room in home,Private room,2,1,1,1,4.9,4.67,4.82,4.96,4.93,4.87,83,"",Brooklyn,2025-12-31 19:54:26.758061
1170462643049849090,93.2,40.61881,-74.0323824,Bay Ridge Charm: Unique Studio in Hip Neighborhood,,Entire rental unit,Entire home/apt,2,0,1,1,4.81,4.85,4.69,4.94,4.93,4.74,99,"",Brooklyn,2025-12-31 19:52:15.091003
1367825926274001910,500,40.79620409214375,-73.99872654718689,Spacious studio near NYC,,Entire rental unit,Entire home/apt,4,1,1,1,4.74,4.9,4.79,4.88,4.98,4.79,42,"",North Bergen,2025-12-31 19:47:27.974521
1421036882181536783,192.8,34.01822041644054,-118.49077424196892,Stunning Studio by the Beach!,,Entire rental unit,Entire home/apt,3,0,2,1,5,5,4.94,5,5,5,18,"",Santa Monica,2025-12-31 22:57:04.987862
988565130972118914,280.8,40.67692,-73.95598,Private guest suite in Crown Heights brownstone,,Entire rental unit,Entire home/apt,2,1,1,1,4.99,4.9,4.89,5,5,4.99,71,"",Brooklyn,2025-12-31 19:55:41.599657
660082095537116529,123,40.694365,-73.9288407,"✰Spacious, bright & modern room in Prime Bushwick!",,Private room in rental unit,Private room,2,1,1,1,4.85,4.77,4.87,4.92,4.94,4.9,163,"",Brooklyn,2025-12-31 19:55:09.388261
