listing_id,amenity_name,amenity_category
746115,Kitchen,Kitchen and dining
746115,Refrigerator,Kitchen and dining
746115,Microwave,Kitchen and dining
746115,Cooking basics,Kitchen and dining
746115,Dishes and silverware,Kitchen and dining
746115,Freezer,Kitchen and dining
746115,Dishwasher,Kitchen and dining
746115,Stainless steel gas stove,Kitchen and dining
746115,Hot water kettle,Kitchen and dining
746115,Coffee maker: drip coffee maker,Kitchen and dining
746115,Wine glasses,Kitchen and dining
746115,Toaster,Kitchen and dining
746115,Dining table,Kitchen and dining
746115,Coffee,Kitchen and dining
746115,Private entrance,Location features
746115,Laundromat nearby,Location features
746115,Private patio or balcony,Outdoor
746115,Outdoor furniture,Outdoor
746115,Hammock,Outdoor
746115,Outdoor dining area,Outdoor
746115,Free carport on premises – 1 space,Parking and facilities
746115,Free street parking,Parking and facilities
746115,Single level home,Parking and facilities
746115,Self check-in,Services
746115,Smart lock,Services
746115,Washer,Not included
746115,Dryer,Not included
669305594749936462,Bathtub,Bathroom
669305594749936462,Hair dryer,Bathroom
669305594749936462,Cleaning products,Bathroom
669305594749936462,Shampoo,Bathroom
669305594749936462,Conditioner,Bathroom
669305594749936462,Body soap,Bathroom
669305594749936462,Hot water,Bathroom
669305594749936462,Shower gel,Bathroom
669305594749936462,Essentials,Bedroom and laundry
669305594749936462,Hangers,Bedroom and laundry
669305594749936462,Bed linens,Bedroom and laundry
669305594749936462,Room-darkening shades,Bedroom and laundry
669305594749936462,Iron,Bedroom and laundry
669305594749936462,Clothing storage,Bedroom and laundry
669305594749936462,Air conditioning,Heating and cooling
669305594749936462,Heating,Heating and cooling
669305594749936462,Smoke alarm,Home safety
669305594749936462,Carbon monoxide alarm,Home safety
669305594749936462,Fire extinguisher,Home safety
669305594749936462,Wifi,Internet and office
669305594749936462,Dedicated workspace,Internet and office
669305594749936462,Kitchen,Kitchen and dining
669305594749936462,Refrigerator,Kitchen and dining
669305594749936462,Microwave,Kitchen and dining
669305594749936462,Cooking basics,Kitchen and dining
669305594749936462,Dishes and silverware,Kitchen and dining
669305594749936462,Mini fridge,Kitchen and dining
669305594749936462,Freezer,Kitchen and dining
669305594749936462,Hot water kettle,Kitchen and dining
669305594749936462,Coffee maker: Keurig coffee machine,Kitchen and dining
669305594749936462,Wine glasses,Kitchen and dining
669305594749936462,Dining table,Kitchen and dining
669305594749936462,Coffee,Kitchen and dining
669305594749936462,Laundromat nearby,Location features
669305594749936462,Free street parking,Parking and facilities
669305594749936462,Long term stays allowed,Services
669305594749936462,Self check-in,Services
669305594749936462,Keypad,Services
669305594749936462,Exterior security cameras on property,Not included
669305594749936462,TV,Not included
669305594749936462,Washer,Not included
669305594749936462,Dryer,Not included
53707410,Bathtub,Bathroom
53707410,Hair dryer,Bathroom
53707410,Hot water,Bathroom
53707410,Essentials,Bedroom and laundry
53707410,Hangers,Bedroom and laundry
53707410,Bed linens,Bedroom and laundry
53707410,Iron,Bedroom and laundry
53707410,TV,Entertainment
53707410,Air conditioning,Heating and cooling
53707410,Heating,Heating and cooling
53707410,Lock on bedroom door,Privacy and safety
53707410,Exterior security cameras on property,Privacy and safety
53707410,Smoke alarm,Privacy and safety
53707410,Carbon monoxide alarm,Privacy and safety
53707410,Fire extinguisher,Privacy and safety
53707410,First aid kit,Privacy and safety
53707410,Wifi,Internet and office
53707410,Dedicated workspace,Internet and office
53707410,Kitchen,Kitchen and dining
53707410,Refrigerator,Kitchen and dining
53707410,Microwave,Kitchen and dining
53707410,Cooking basics,Kitchen and dining
53707410,Dishes and silverware,Kitchen and dining
53707410,Freezer,Kitchen and dining
53707410,Dishwasher,Kitchen and dining
53707410,Hot water kettle,Kitchen and dining
53707410,Coffee maker,Kitchen and dining
53707410,Wine glasses,Kitchen and dining
53707410,Dining table,Kitchen and dining
53707410,Coffee,Kitchen and dining
53707410,Laundromat nearby,Location features
53707410,Shared backyard – Not fully fenced,Outdoor
53707410,Free street parking,Parking and facilities
53707410,Private living room,Parking and facilities
53707410,Self check-in,Services
53707410,Keypad,Services
53707410,Washer,Not included
53707410,Dryer,Not included
1111609937553723816,Hair dryer,Bathroom
1111609937553723816,Shampoo,Bathroom
1111609937553723816,Body soap,Bathroom
1111609937553723816,Essentials,Bedroom and laundry
1111609937553723816,Hangers,Bedroom and laundry
1111609937553723816,Bed linens,Bedroom and laundry
1111609937553723816,Iron,Bedroom and laundry
1111609937553723816,Safe,Bedroom and laundry
1111609937553723816,TV with standard cable,Entertainment
1111609937553723816,Air conditioning,Heating and cooling
1111609937553723816,Heating,Heating and cooling
1111609937553723816,Smoke alarm,Home safety
1111609937553723816,Carbon monoxide alarm,Home safety
1111609937553723816,Fire extinguisher,Home safety
1111609937553723816,Wifi,Internet and office
1111609937553723816,Dedicated workspace,Internet and office
1111609937553723816,Private entrance,Location features
1111609937553723816,Elevator,Parking and facilities
1111609937553723816,Paid parking off premises,Parking and facilities
1111609937553723816,Long term stays allowed,Services
1111609937553723816,Host greets you,Services
1111609937553723816,Kitchen,Not included
1111609937553723816,Washer,Not included
13929245,Bathtub,Bathroom
13929245,Hair dryer,Bathroom
13929245,Shampoo,Bathroom
13929245,Conditioner,Bathroom
13929245,Body soap,Bathroom
13929245,Hot water,Bathroom
13929245,Essentials,Bedroom and laundry
13929245,Hangers,Bedroom and laundry
13929245,Bed linens,Bedroom and laundry
13929245,Extra pillows and blankets,Bedroom and laundry
13929245,Room-darkening shades,Bedroom and laundry
13929245,Iron,Bedroom and laundry
13929245,Clothing storage,Bedroom and laundry
13929245,40 inch HDTV with standard cable,Entertainment
13929245,Window guards,Family
13929245,Portable air conditioning,Heating and cooling
13929245,Portable fans,Heating and cooling
13929245,Portable heater,Heating and cooling
13929245,Noise decibel monitors on property,Home safety
13929245,Exterior security cameras on property,Home safety
13929245,Smoke alarm,Home safety
13929245,Carbon monoxide alarm,Home safety
13929245,Fire extinguisher,Home safety
13929245,Wifi,Internet and office
13929245,Dedicated workspace,Internet and office
13929245,Refrigerator,Kitchen and dining
13929245,Microwave,Kitchen and dining
13929245,Cooking basics,Kitchen and dining
13929245,Dishes and silverware,Kitchen and dining
13929245,Mini fridge,Kitchen and dining
13929245,Freezer,Kitchen and dining
13929245,AEG electric stove,Kitchen and dining
13929245,Hot water kettle,Kitchen and dining
13929245,Coffee maker: Keurig coffee machine,Kitchen and dining
13929245,Toaster,Kitchen and dining
13929245,Kitchenette,Kitchen and dining
13929245,Dining table,Kitchen and dining
13929245,Coffee,Kitchen and dining
13929245,Beach access,Location features
13929245,Private entrance,Location features
13929245,Laundromat nearby,Location features
13929245,Bikes,Outdoor
13929245,Free street parking,Parking and facilities
13929245,Luggage dropoff allowed,Services
13929245,Self check-in,Services
13929245,Keypad,Services
13929245,Kitchen,Not included
13929245,Paid washer – In building,Not included
13929245,Paid dryer – In building,Not included
1108082653379426204,Hair dryer,Bathroom
1108082653379426204,Shampoo,Bathroom
1108082653379426204,Body soap,Bathroom
1108082653379426204,Essentials,Bedroom and laundry
1108082653379426204,Hangers,Bedroom and laundry
1108082653379426204,Bed linens,Bedroom and laundry
1108082653379426204,Safe,Bedroom and laundry
1108082653379426204,TV with standard cable,Entertainment
1108082653379426204,Air conditioning,Heating and cooling
1108082653379426204,Heating,Heating and cooling
1108082653379426204,Smoke alarm,Home safety
1108082653379426204,Carbon monoxide alarm,Home safety
1108082653379426204,Fire extinguisher,Home safety
1108082653379426204,Wifi,Internet and office
1108082653379426204,Dedicated workspace,Internet and office
1108082653379426204,Refrigerator,Kitchen and dining
1108082653379426204,Coffee maker,Kitchen and dining
1108082653379426204,Private entrance,Location features
1108082653379426204,Pool,Parking and facilities
1108082653379426204,Elevator,Parking and facilities
1108082653379426204,Paid parking off premises,Parking and facilities
1108082653379426204,Long term stays allowed,Services
1108082653379426204,Host greets you,Services
1108082653379426204,Kitchen,Not included
1108082653379426204,Washer,Not included
1645667,Hair dryer,Bathroom
1645667,Shampoo,Bathroom
1645667,Hot water,Bathroom
1645667,Shower gel,Bathroom
1645667,Essentials,Bedroom and laundry
1645667,Hangers,Bedroom and laundry
1645667,Bed linens,Bedroom and laundry
1645667,Iron,Bedroom and laundry
1645667,TV with standard cable,Entertainment
1645667,Air conditioning,Heating and cooling
1645667,Heating,Heating and cooling
1645667,Smoke alarm,Home safety
1645667,Wifi,Internet and office
1645667,Kitchen,Kitchen and dining
1645667,Refrigerator,Kitchen and dining
1645667,Microwave,Kitchen and dining
1645667,Cooking basics,Kitchen and dining
1645667,Dishes and silverware,Kitchen and dining
1645667,Stove,Kitchen and dining
1645667,Oven,Kitchen and dining
1645667,Coffee maker,Kitchen and dining
1645667,Private entrance,Location features
1645667,Free street parking,Parking and facilities
1645667,Long term stays allowed,Services
1645667,Self check-in,Services
1645667,Lockbox,Services
1645667,Lock on bedroom door,Privacy and safety
1645667,Washer,Privacy and safety
1645667,Dryer,Privacy and safety
1645667,Carbon monoxide alarm,Privacy and safety
1490455717837721919,Hair dryer,Bathroom
1490455717837721919,Shampoo,Bathroom
1490455717837721919,Conditioner,Bathroom
1490455717837721919,Hot water,Bathroom
1490455717837721919,Shower gel,Bathroom
1490455717837721919,Essentials,Bedroom and laundry
1490455717837721919,Hangers,Bedroom and laundry
1490455717837721919,Bed linens,Bedroom and laundry
1490455717837721919,Room-darkening shades,Bedroom and laundry
1490455717837721919,Iron,Bedroom and laundry
1490455717837721919,TV,Entertainment
1490455717837721919,Crib,Family
1490455717837721919,Air conditioning,Heating and cooling
1490455717837721919,Heating,Heating and cooling
1490455717837721919,Wifi,Internet and office
1490455717837721919,Dedicated workspace,Internet and office
1490455717837721919,Elevator,Parking and facilities
1490455717837721919,Gym,Parking and facilities
1490455717837721919,Paid parking on premises,Parking and facilities
1490455717837721919,Luggage dropoff allowed,Services
1490455717837721919,Self check-in,Services
1490455717837721919,Building staff,Services
1490455717837721919,Kitchen,Not included
1490455717837721919,Washer,Not included
1490455717837721919,Smoke alarm,Not included
1490455717837721919,Carbon monoxide alarm,Not included
1490455717837721919,Private entrance,Not included
1447435494147953465,Hair dryer,Bathroom
1447435494147953465,Cleaning products,Bathroom
1447435494147953465,Shampoo,Bathroom
1447435494147953465,Conditioner,Bathroom
1447435494147953465,Body soap,Bathroom
1447435494147953465,Hot water,Bathroom
1447435494147953465,Shower gel,Bathroom
1447435494147953465,Essentials,Bedroom and laundry
1447435494147953465,Hangers,Bedroom and laundry
1447435494147953465,Bed linens,Bedroom and laundry
1447435494147953465,Iron,Bedroom and laundry
1447435494147953465,TV,Entertainment
1447435494147953465,Air conditioning,Heating and cooling
1447435494147953465,Heating,Heating and cooling
1447435494147953465,Noise decibel monitors on property,Home safety
1447435494147953465,Exterior security cameras on property,Home safety
1447435494147953465,Smoke alarm,Home safety
6972777,Coffee,Kitchen and dining
1447435494147953465,Carbon monoxide alarm,Home safety
1447435494147953465,Wifi,Internet and office
1447435494147953465,Kitchen,Kitchen and dining
1447435494147953465,Refrigerator,Kitchen and dining
1447435494147953465,Microwave,Kitchen and dining
1447435494147953465,Cooking basics,Kitchen and dining
1447435494147953465,Dishes and silverware,Kitchen and dining
1447435494147953465,Freezer,Kitchen and dining
1447435494147953465,Stove,Kitchen and dining
1447435494147953465,Oven,Kitchen and dining
1447435494147953465,Hot water kettle,Kitchen and dining
1447435494147953465,Dining table,Kitchen and dining
1447435494147953465,Free street parking,Parking and facilities
1447435494147953465,Self check-in,Services
1447435494147953465,Lockbox,Services
1447435494147953465,Washer,Not included
1447435494147953465,Dryer,Not included
1413634501332174889,Bathtub,Bathroom
1413634501332174889,Hair dryer,Bathroom
1413634501332174889,Shampoo,Bathroom
1413634501332174889,Conditioner,Bathroom
1413634501332174889,Body soap,Bathroom
1413634501332174889,Bidet,Bathroom
1413634501332174889,Hot water,Bathroom
1413634501332174889,Shower gel,Bathroom
1413634501332174889,Hangers,Bedroom and laundry
